network_name,seed_method,threshold,seed_size,budget_total,timing_mcich_smc,timing_mcich_ilp,timing_ilp_opt,no_block_0,no_block_1,no_block_2,no_block_3,time_mcich_smc_0,time_mcich_smc_1,time_mcich_smc_2,time_mcich_smc_3,time_mcich_ilp_0,time_mcich_ilp_1,time_mcich_ilp_2,time_mcich_ilp_3,time_ilp_opt_0,time_ilp_opt_1,time_ilp_opt_2,time_ilp_opt_3,mcich_smc_0,mcich_smc_1,mcich_smc_2,mcich_smc_3,mcich_ilp_0,mcich_ilp_1,mcich_ilp_2,mcich_ilp_3,ilp_opt_0,ilp_opt_1,ilp_opt_2,ilp_opt_3,random_0,random_1,random_2,random_3,degree_0,degree_1,degree_2,degree_3
jazz.net.clean.uel,centola,2,20,0.0,40,1115,12884,5,0,0,193,5,0,0,193,5,0,0,193,5,0,0,193,5,0,0,193,5,0,0,193
jazz.net.clean.uel,centola,2,20,0.0,1,47,19,5,0,0,193,5,0,0,193,5,0,0,193,5,0,0,193,5,0,0,193,5,0,0,193
jazz.net.clean.uel,centola,2,20,0.0,1,48,21,5,0,0,193,5,0,0,193,5,0,0,193,5,0,0,193,5,0,0,193,5,0,0,193
jazz.net.clean.uel,centola,2,20,1.0,47,38,28,5,0,0,193,5,0,4,189,5,0,4,189,5,4,0,189,5,0,1,192,5,0,2,191
jazz.net.clean.uel,centola,2,20,2.0,2,44,182,5,0,0,193,9,0,0,189,9,0,0,189,9,0,0,189,5,1,2,190,7,1,1,189
jazz.net.clean.uel,centola,2,20,3.0,2,44,444,5,0,0,193,9,0,3,186,12,0,0,186,8,4,1,185,5,4,2,187,8,2,1,187
jazz.net.clean.uel,centola,2,20,4.0,2,42,206,5,0,0,193,12,0,0,186,12,0,0,186,8,1,8,181,5,6,3,184,9,3,1,185
jazz.net.clean.uel,centola,2,20,5.0,2,49,604,5,0,0,193,12,0,0,186,12,0,0,186,12,4,0,182,6,7,3,182,10,5,1,182
jazz.net.clean.uel,centola,2,20,6.0,2,49,225,5,0,0,193,12,0,0,186,12,0,0,186,16,0,0,182,6,9,4,179,11,6,1,180
jazz.net.clean.uel,centola,2,20,7.0,3,43,590,5,0,0,193,12,0,1,185,12,9,0,177,16,2,0,180,6,11,5,176,12,7,1,178
jazz.net.clean.uel,centola,2,20,8.0,3,47,331,5,0,0,193,12,0,0,186,12,9,0,177,12,4,8,174,6,13,6,173,14,7,1,176
jazz.net.clean.uel,centola,2,20,9.0,4,148,356,5,0,0,193,12,2,0,184,12,9,0,177,16,8,0,174,6,15,7,170,14,9,2,173
jazz.net.clean.uel,centola,2,20,10.0,3,59,487,5,0,0,193,12,0,4,182,12,9,0,177,18,6,0,174,6,18,8,166,15,10,2,171
jazz.net.clean.uel,centola,2,20,11.0,4,265,1470,5,0,0,193,12,0,3,183,12,9,0,177,18,0,8,172,6,20,9,163,16,11,2,169
jazz.net.clean.uel,random_k_core,2,20,0.0,50,1235,14066,5,0,0,193,5,0,0,193,5,0,0,193,5,0,0,193,5,0,0,193,5,0,0,193
jazz.net.clean.uel,random_k_core,2,20,0.0,1,41,19,5,0,0,193,5,0,0,193,5,0,0,193,5,0,0,193,5,0,0,193,5,0,0,193
jazz.net.clean.uel,random_k_core,2,20,0.0,1,42,21,5,0,0,193,5,0,0,193,5,0,0,193,5,0,0,193,5,0,0,193,5,0,0,193
jazz.net.clean.uel,random_k_core,2,20,1.0,62,37,233,5,0,0,193,5,0,4,189,5,0,4,189,5,0,4,189,5,0,1,192,5,0,2,191
jazz.net.clean.uel,random_k_core,2,20,2.0,2,33,40,5,0,0,193,9,0,1,188,9,0,1,188,9,0,0,189,5,2,2,189,8,0,0,190
jazz.net.clean.uel,random_k_core,2,20,3.0,2,24,233,5,0,0,193,9,0,1,188,10,2,0,186,9,3,0,186,5,4,3,186,9,1,0,188
jazz.net.clean.uel,random_k_core,2,20,4.0,2,26,219,5,0,0,193,9,1,5,183,10,2,4,182,9,0,7,182,6,6,3,183,10,2,0,186
jazz.net.clean.uel,random_k_core,2,20,5.0,2,35,120,5,0,0,193,10,2,4,182,10,2,4,182,12,0,4,182,5,10,5,178,11,4,0,183
jazz.net.clean.uel,random_k_core,2,20,6.0,2,34,49,5,0,0,193,10,2,4,182,10,2,4,182,16,0,0,182,6,11,5,176,12,5,0,181
jazz.net.clean.uel,random_k_core,2,20,7.0,3,44,63,5,0,0,193,10,2,4,182,14,10,0,174,16,2,0,180,6,13,6,173,13,6,0,179
jazz.net.clean.uel,random_k_core,2,20,8.0,3,41,196,5,0,0,193,10,2,4,182,14,10,0,174,16,0,4,178,6,14,8,170,15,6,0,177
jazz.net.clean.uel,random_k_core,2,20,9.0,2,52,50,5,0,0,193,10,2,6,180,14,10,0,174,16,0,7,175,6,19,9,164,15,8,1,174
jazz.net.clean.uel,random_k_core,2,20,10.0,3,47,49,5,0,0,193,10,2,9,177,14,10,0,174,16,7,2,173,6,21,10,161,15,10,2,171
jazz.net.clean.uel,random_k_core,2,20,11.0,3,62,63,5,0,0,193,9,4,9,176,14,10,0,174,19,4,1,174,8,21,10,159,16,11,2,169
jazz.net.clean.uel,random_k_core,2,20,12.0,3,210,60,5,0,0,193,10,2,12,174,14,10,0,174,23,0,0,175,8,23,11,156,17,12,2,167
jazz.net.clean.uel,random_k_core,2,20,13.0,3,79,54,5,0,0,193,14,10,0,174,14,10,0,174,23,0,2,173,9,24,11,154,18,13,2,165
jazz.net.clean.uel,centola,2,20,12.0,3,85,3121,5,0,0,193,13,3,4,178,12,30,0,156,23,1,1,173,6,22,10,160,17,12,2,167
jazz.net.clean.uel,random_k_core,2,20,14.0,3,166,54,5,0,0,193,7,10,11,170,14,10,0,174,25,0,0,173,10,25,11,152,19,15,2,162
jazz.net.clean.uel,random_k_core,2,20,15.0,3,59,64,5,0,0,193,14,11,2,171,14,10,0,174,25,1,0,172,10,27,12,149,20,16,2,160
jazz.net.clean.uel,random_k_core,2,20,16.0,4,64,84,5,0,0,193,14,10,0,174,14,10,0,174,23,7,0,168,10,29,13,146,21,17,2,158
jazz.net.clean.uel,random_k_core,2,20,17.0,120,56,87,5,0,0,193,14,10,0,174,14,10,0,174,24,6,1,167,10,30,14,144,22,18,2,156
jazz.net.clean.uel,random_k_core,2,20,18.0,3,113,81,5,0,0,193,15,11,5,167,14,10,0,174,23,2,8,165,11,31,14,142,22,21,3,152
jazz.net.clean.uel,random_k_core,2,20,19.0,4,62,96,5,0,0,193,16,11,4,167,14,10,0,174,28,2,0,168,10,34,16,138,23,22,3,150
jazz.net.clean.uel,random_k_core,2,20,20.0,3,62,76,5,0,0,193,15,11,8,164,14,10,0,174,30,0,0,168,11,35,16,136,24,23,3,148
jazz.net.clean.uel,centola,2,20,13.0,3,82,1334,5,0,0,193,12,9,3,174,12,30,0,156,22,2,4,170,6,25,11,156,18,13,2,165
jazz.net.clean.uel,random_k_core,2,20,21.0,4,63,182,5,0,0,193,14,14,7,163,14,10,0,174,29,2,1,166,11,35,17,135,25,24,3,146
jazz.net.clean.uel,random_k_core,2,20,22.0,3,87,75,5,0,0,193,10,9,20,159,14,10,0,174,28,2,5,163,11,37,18,132,26,25,3,144
jazz.net.clean.uel,random_k_core,2,20,23.0,4,73,111,5,0,0,193,11,8,6,173,14,10,0,174,25,6,8,159,12,38,18,130,27,31,3,137
jazz.net.clean.uel,random_k_core,3,20,0.0,1,34,21,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188
jazz.net.clean.uel,random_k_core,3,20,0.0,1,242,139,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188
jazz.net.clean.uel,random_k_core,3,20,0.0,2,35,22,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188
jazz.net.clean.uel,random_k_core,3,20,1.0,2,40,33,10,0,0,188,10,0,2,186,10,0,2,186,10,3,0,185,10,0,1,187,10,0,1,187
jazz.net.clean.uel,random_k_core,3,20,2.0,2,52,55,10,0,0,188,12,0,1,185,13,0,0,185,10,0,7,181,10,2,2,184,12,0,0,186
jazz.net.clean.uel,random_k_core,3,20,3.0,2,55,139,10,0,0,188,13,0,0,185,13,4,0,181,10,0,11,177,10,5,3,180,13,1,0,184
jazz.net.clean.uel,random_k_core,3,20,4.0,2,49,360,10,0,0,188,13,0,4,181,17,1,0,180,17,0,0,181,10,6,4,178,14,3,0,181
jazz.net.clean.uel,random_k_core,3,20,5.0,2,170,72,10,0,0,188,17,0,0,181,18,0,0,180,17,0,4,177,11,8,5,174,16,3,0,179
jazz.net.clean.uel,random_k_core,3,20,6.0,3,87,66,10,0,0,188,17,0,10,171,18,0,9,171,20,1,1,176,12,9,5,172,17,4,0,177
jazz.net.clean.uel,random_k_core,3,20,7.0,3,100,71,10,0,0,188,17,0,11,170,18,0,9,171,20,3,1,174,12,11,6,169,18,5,0,175
jazz.net.clean.uel,random_k_core,3,20,8.0,2,77,71,10,0,0,188,17,0,10,171,18,0,9,171,23,0,0,175,12,13,7,166,19,6,0,173
jazz.net.clean.uel,random_k_core,3,20,9.0,3,69,218,10,0,0,188,18,0,9,171,18,0,9,171,20,1,7,170,12,15,8,163,20,7,0,171
jazz.net.clean.uel,random_k_core,3,20,10.0,3,60,73,10,0,0,188,17,0,12,169,21,9,6,162,23,0,4,171,11,18,9,160,21,8,0,169
jazz.net.clean.uel,random_k_core,3,20,11.0,3,67,118,10,0,0,188,17,1,12,168,21,9,6,162,24,3,1,170,11,19,10,158,22,9,0,167
jazz.net.clean.uel,centola,2,20,14.0,4,89,3293,5,0,0,193,12,9,5,172,12,30,0,156,26,0,0,172,7,26,11,154,19,15,2,162
jazz.net.clean.uel,random_k_core,3,20,12.0,4,76,126,10,0,0,188,19,5,11,163,21,9,6,162,23,6,2,167,11,21,11,155,23,10,0,165
jazz.net.clean.uel,random_k_core,3,20,13.0,3,53,239,10,0,0,188,20,5,9,164,21,9,6,162,26,1,3,168,11,25,12,150,24,11,0,163
jazz.net.clean.uel,centola,2,20,15.0,4,226,210,5,0,0,193,12,9,0,177,12,30,0,156,5,66,0,127,7,28,12,151,19,17,3,159
jazz.net.clean.uel,random_k_core,3,20,14.0,4,60,132,10,0,0,188,17,0,14,167,21,9,6,162,27,2,2,167,11,26,13,148,25,12,0,161
jazz.net.clean.uel,centola,2,20,16.0,3,111,281,5,0,0,193,12,9,0,177,12,30,0,156,9,62,0,127,7,30,13,148,20,18,3,157
jazz.net.clean.uel,random_k_core,3,20,15.0,4,62,150,10,0,0,188,20,3,15,160,21,9,6,162,26,3,5,164,11,28,14,145,26,14,0,158
jazz.net.clean.uel,random_k_core,3,20,16.0,4,100,162,10,0,0,188,16,7,17,158,21,9,6,162,30,1,1,166,11,30,15,142,26,16,1,155
jazz.net.clean.uel,random_k_core,3,20,17.0,3,56,320,10,0,0,188,14,8,13,163,21,9,6,162,30,1,2,165,11,32,16,139,27,17,1,153
jazz.net.clean.uel,centola,2,20,17.0,3,83,636,5,0,0,193,12,9,0,177,12,30,0,156,12,0,59,127,7,31,14,146,21,19,3,155
jazz.net.clean.uel,random_k_core,3,20,18.0,4,68,207,10,0,0,188,21,9,7,161,21,9,6,162,18,3,26,151,12,33,16,137,28,19,1,150
jazz.net.clean.uel,random_k_core,3,20,19.0,5,59,227,10,0,0,188,21,9,11,157,26,40,1,131,20,3,24,151,12,35,17,134,29,20,1,148
jazz.net.clean.uel,centola,2,20,18.0,4,87,527,5,0,0,193,12,9,14,163,12,30,0,156,16,0,55,127,8,32,14,144,22,20,3,153
jazz.net.clean.uel,random_k_core,3,20,20.0,4,77,523,10,0,0,188,21,9,14,154,27,40,0,131,20,3,26,149,13,36,17,132,30,26,1,141
jazz.net.clean.uel,centola,2,20,19.0,4,320,718,5,0,0,193,21,0,7,170,21,21,7,149,18,0,53,127,9,33,14,142,23,21,3,151
jazz.net.clean.uel,random_k_core,3,20,21.0,5,165,1581,10,0,0,188,10,23,15,150,27,40,0,131,22,24,3,149,14,36,17,131,31,27,1,139
jazz.net.clean.uel,centola,2,20,20.0,4,174,1145,5,0,0,193,21,0,7,170,21,21,7,149,20,0,51,127,9,35,15,139,24,22,3,149
jazz.net.clean.uel,random_k_core,3,20,22.0,4,481,457,10,0,0,188,21,9,6,162,27,41,0,130,24,22,3,149,14,37,18,129,32,28,1,137
jazz.net.clean.uel,centola,2,20,21.0,7,142,880,5,0,0,193,21,0,7,170,21,21,7,149,23,1,48,126,9,36,16,137,25,28,3,142
jazz.net.clean.uel,random_k_core,3,20,23.0,5,342,218,10,0,0,188,12,20,19,147,27,41,0,130,23,25,4,146,14,39,19,126,33,29,1,135
jazz.net.clean.uel,random_k_core,4,20,0.0,1,56,21,14,0,0,184,14,0,0,184,14,0,0,184,14,0,0,184,14,0,0,184,14,0,0,184
jazz.net.clean.uel,random_k_core,4,20,0.0,2,249,25,14,0,0,184,14,0,0,184,14,0,0,184,14,0,0,184,14,0,0,184,14,0,0,184
jazz.net.clean.uel,random_k_core,4,20,0.0,1,56,20,14,0,0,184,14,0,0,184,14,0,0,184,14,0,0,184,14,0,0,184,14,0,0,184
jazz.net.clean.uel,random_k_core,4,20,1.0,2,53,30,14,0,0,184,14,0,4,180,14,0,4,180,14,0,7,177,14,0,1,183,14,0,1,183
jazz.net.clean.uel,random_k_core,4,20,2.0,2,50,51,14,0,0,184,19,0,2,177,21,1,0,176,21,0,0,177,14,2,2,180,16,0,0,182
jazz.net.clean.uel,random_k_core,4,20,3.0,2,79,81,14,0,0,184,16,6,5,171,16,6,5,171,21,3,0,174,14,4,3,177,17,1,0,180
jazz.net.clean.uel,random_k_core,4,20,4.0,2,59,325,14,0,0,184,16,6,5,171,16,6,6,170,24,0,0,174,14,6,4,174,18,2,0,178
jazz.net.clean.uel,random_k_core,4,20,5.0,4,181,115,14,0,0,184,16,7,5,170,16,6,6,170,23,3,1,171,14,14,5,165,19,3,0,176
jazz.net.clean.uel,centola,2,20,22.0,6,276,1945,5,0,0,193,21,21,7,149,21,21,7,149,26,45,0,127,10,38,16,134,26,29,3,140
jazz.net.clean.uel,random_k_core,4,20,6.0,5,153,103,14,0,0,184,16,6,5,171,16,6,6,170,25,1,1,171,14,16,6,162,20,4,0,174
jazz.net.clean.uel,random_k_core,4,20,7.0,4,253,297,14,0,0,184,16,6,9,167,16,6,6,170,24,0,5,169,14,18,7,159,21,5,0,172
jazz.net.clean.uel,centola,2,20,23.0,6,169,1068,5,0,0,193,21,22,7,148,21,21,7,149,27,1,44,126,9,41,18,130,27,30,3,138
jazz.net.clean.uel,random_k_core,4,20,8.0,4,200,497,14,0,0,184,16,6,5,171,16,6,6,170,24,0,7,167,14,19,8,157,22,6,0,170
jazz.net.clean.uel,centola,3,20,0.0,1,39,19,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188
jazz.net.clean.uel,centola,3,20,0.0,1,41,18,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188
jazz.net.clean.uel,centola,3,20,0.0,2,41,20,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188,10,0,0,188
jazz.net.clean.uel,centola,3,20,1.0,1,40,27,10,0,0,188,10,0,3,185,10,0,3,185,10,3,0,185,10,0,1,187,10,0,1,187
jazz.net.clean.uel,centola,3,20,2.0,2,60,527,10,0,0,188,13,0,0,185,14,0,0,184,10,0,7,181,10,2,2,184,11,1,1,185
jazz.net.clean.uel,random_k_core,4,20,9.0,224,347,715,14,0,0,184,16,6,7,169,19,17,3,159,26,5,0,167,15,20,8,155,22,8,1,167
jazz.net.clean.uel,centola,3,20,3.0,1,59,454,10,0,0,188,13,0,0,185,14,6,0,178,10,0,11,177,10,3,3,182,12,3,1,182
jazz.net.clean.uel,centola,3,20,4.0,2,276,438,10,0,0,188,13,0,7,178,20,0,0,178,10,0,14,174,10,5,4,179,13,4,1,180
jazz.net.clean.uel,random_k_core,4,20,10.0,3,228,1504,14,0,0,184,17,12,8,161,19,17,3,159,26,0,7,165,15,22,9,152,23,9,1,165
jazz.net.clean.uel,centola,3,20,5.0,2,181,1637,10,0,0,188,20,0,0,178,19,1,2,176,17,4,0,177,10,8,4,176,15,4,1,178
jazz.net.clean.uel,random_k_core,4,20,11.0,5,151,1253,14,0,0,184,16,7,9,166,19,17,3,159,21,19,0,158,18,21,9,150,24,10,1,163
jazz.net.clean.uel,centola,3,20,6.0,3,95,1093,10,0,0,188,20,0,0,178,19,1,2,176,21,0,0,177,10,10,5,173,16,5,1,176
jazz.net.clean.uel,random_k_core,4,20,12.0,4,142,684,14,0,0,184,16,15,10,157,19,17,3,159,24,16,0,158,21,17,11,149,25,11,1,161
jazz.net.clean.uel,random_k_core,4,20,13.0,281,147,488,14,0,0,184,16,6,15,161,19,17,3,159,23,20,1,154,21,18,12,147,26,12,1,159
jazz.net.clean.uel,centola,3,20,7.0,3,230,1973,10,0,0,188,20,0,0,178,19,1,2,176,20,4,1,173,10,11,6,171,17,6,1,174
jazz.net.clean.uel,random_k_core,4,20,14.0,6,217,900,14,0,0,184,17,10,15,156,19,17,3,159,26,0,17,155,21,20,13,144,27,18,1,152
jazz.net.clean.uel,centola,3,20,8.0,4,292,2292,10,0,0,188,20,0,0,178,19,1,2,176,22,2,2,172,10,15,7,166,18,7,1,172
jazz.net.clean.uel,random_k_core,4,20,15.0,6,222,3047,14,0,0,184,16,11,13,158,19,17,3,159,26,18,0,154,22,21,13,142,28,19,1,150
jazz.net.clean.uel,centola,3,20,9.0,4,344,4655,10,0,0,188,20,0,0,178,19,1,2,176,23,1,3,171,10,16,8,164,18,9,2,169
jazz.net.clean.uel,random_k_core,4,20,16.0,6,389,4370,14,0,0,184,19,9,14,156,19,17,3,159,26,3,17,152,23,22,13,140,29,20,1,148
jazz.net.clean.uel,random_k_core,4,20,17.0,4,265,4251,14,0,0,184,19,17,2,160,21,46,1,130,31,12,0,155,24,22,13,139,30,21,1,146
jazz.net.clean.uel,random_k_core,4,20,18.0,8,284,1444,14,0,0,184,19,17,2,160,21,47,1,129,14,50,0,134,24,25,13,136,31,22,1,144
jazz.net.clean.uel,centola,3,20,10.0,4,598,6218,10,0,0,188,20,0,0,178,19,1,2,176,23,1,5,169,11,17,8,162,19,10,2,167
jazz.net.clean.uel,random_k_core,4,20,19.0,7,263,992,14,0,0,184,20,16,8,154,22,48,0,128,21,43,0,134,21,28,17,132,32,26,1,139
jazz.net.clean.uel,random_k_core,4,20,20.0,6,145,839,14,0,0,184,20,16,9,153,22,48,0,128,24,0,42,132,25,28,14,131,33,27,1,137
jazz.net.clean.uel,centola,3,20,11.0,3,141,2880,10,0,0,188,14,4,0,180,19,1,2,176,10,57,0,131,12,18,8,160,20,11,2,165
jazz.net.clean.uel,random_k_core,4,20,21.0,5,105,797,14,0,0,184,19,17,11,151,22,48,0,128,26,0,40,132,26,29,14,129,34,30,1,133
jazz.net.clean.uel,random_k_core,4,20,22.0,7,161,1374,14,0,0,184,19,17,9,153,22,48,0,128,26,38,1,133,25,34,16,123,34,32,2,130
jazz.net.clean.uel,centola,3,20,12.0,6,297,2307,10,0,0,188,20,0,7,171,19,1,2,176,13,54,0,131,13,19,8,158,21,13,2,162
jazz.net.clean.uel,random_k_core,4,20,23.0,11,317,2042,14,0,0,184,19,17,3,159,22,48,0,128,28,36,1,133,25,35,17,121,35,33,2,128
jazz.net.clean.uel,random_k_core,2,20,0.0,1,49,279,5,0,0,193,5,0,0,193,5,0,0,193,5,0,0,193,5,0,0,193,5,0,0,193
jazz.net.clean.uel,random_k_core,2,20,0.0,1,50,23,5,0,0,193,5,0,0,193,5,0,0,193,5,0,0,193,5,0,0,193,5,0,0,193
jazz.net.clean.uel,centola,3,20,13.0,5,106,1818,10,0,0,188,20,0,4,174,20,19,1,158,17,0,50,131,13,20,9,156,22,14,2,160
jazz.net.clean.uel,random_k_core,2,20,0.0,1,54,24,5,0,0,193,5,0,0,193,5,0,0,193,5,0,0,193,5,0,0,193,5,0,0,193
jazz.net.clean.uel,random_k_core,2,20,1.0,1,45,31,5,0,0,193,5,0,4,189,5,0,4,189,5,0,4,189,5,0,1,192,5,0,2,191
jazz.net.clean.uel,random_k_core,2,20,2.0,2,43,52,5,0,0,193,9,0,1,188,9,0,1,188,8,1,1,188,5,2,2,189,8,0,0,190
jazz.net.clean.uel,random_k_core,2,20,3.0,2,39,403,5,0,0,193,9,0,1,188,9,3,1,185,9,0,3,186,5,4,3,186,9,1,0,188
jazz.net.clean.uel,random_k_core,2,20,4.0,2,40,218,5,0,0,193,9,3,1,185,9,3,1,185,10,2,2,184,5,6,4,183,10,2,0,186
jazz.net.clean.uel,random_k_core,2,20,5.0,2,44,230,5,0,0,193,9,3,1,185,9,3,1,185,9,9,0,180,5,8,5,180,11,4,0,183
jazz.net.clean.uel,random_k_core,2,20,6.0,2,43,324,5,0,0,193,9,3,1,185,9,3,1,185,10,2,8,178,5,10,6,177,12,5,0,181
jazz.net.clean.uel,random_k_core,2,20,7.0,2,46,230,5,0,0,193,12,0,5,181,12,0,5,181,9,0,15,174,5,12,7,174,13,6,0,179
jazz.net.clean.uel,centola,3,20,14.0,5,80,1992,10,0,0,188,20,3,5,170,20,19,1,158,21,46,0,131,13,21,10,154,23,16,2,157
jazz.net.clean.uel,random_k_core,2,20,8.0,3,45,368,5,0,0,193,12,1,6,179,16,6,1,175,18,0,0,180,6,13,7,172,15,6,0,177
jazz.net.clean.uel,random_k_core,2,20,9.0,2,219,439,5,0,0,193,12,0,7,179,16,6,1,175,17,3,1,177,7,14,7,170,16,7,0,175
jazz.net.clean.uel,random_k_core,2,20,10.0,2,181,147,5,0,0,193,12,2,6,178,16,6,1,175,18,6,0,174,7,16,8,167,17,8,0,173
